date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_run_differential,prev_pythagorean_win_rate,prev_k_bb_ratio,prev_iso,prev_bb_rate,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top3_hitter_ops_avg,prev_ops_concentration,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_ace_era,prev_ace_era_gap,final_rank,postseason
2024-06-04,7,KT,59,26,32,1,0.448,9.0,6승0무4패,1패,14-0-12,12-1-20,2024,6.0,0.0,4.0,0.6,14.0,0.0,12.0,0.5384615384615384,12.0,1.0,20.0,0.3636363636363636,-1,1,0.4097222222222222,85,0.1748251748251748,6,0.031,1.0,0.45,0.5333333333333333,3.0,3.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-05,8,KT,60,26,33,1,0.441,9.0,5승0무5패,2패,14-0-13,12-1-20,2024,5.0,0.0,5.0,0.5,14.0,0.0,13.0,0.5185185185185185,12.0,1.0,20.0,0.3636363636363636,-1,2,0.4166666666666667,84,0.1548821548821548,6,0.024,0.0,0.45,0.5333333333333333,4.0,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-06,8,KT,61,26,34,1,0.433,10.0,4승0무6패,3패,14-0-14,12-1-20,2024,4.0,0.0,6.0,0.4,14.0,0.0,14.0,0.5,12.0,1.0,20.0,0.3636363636363636,-1,3,0.4236111111111111,83,0.1363636363636363,6,0.016,0.0,0.4285714285714285,0.5,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-07,9,KT,62,26,35,1,0.426,10.5,3승0무7패,4패,14-0-15,12-1-20,2024,3.0,0.0,7.0,0.3,14.0,0.0,15.0,0.4827586206896552,12.0,1.0,20.0,0.3636363636363636,-1,4,0.4305555555555556,82,0.1191222570532915,6,-0.006,-2.0,0.45,0.5,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-08,9,KT,63,26,36,1,0.419,11.5,2승0무8패,5패,14-0-16,12-1-20,2024,2.0,0.0,8.0,0.2,14.0,0.0,16.0,0.4666666666666667,12.0,1.0,20.0,0.3636363636363636,-1,5,0.4375,81,0.103030303030303,6,-0.028,-2.0,0.4,0.4666666666666667,5.5,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-09,9,KT,64,27,36,1,0.429,10.5,3승0무7패,1승,15-0-16,12-1-20,2024,3.0,0.0,7.0,0.3,15.0,0.0,16.0,0.4838709677419355,12.0,1.0,20.0,0.3636363636363636,1,1,0.4444444444444444,80,0.1202346041055718,6,-0.007,-2.0,0.45,0.5,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-11,9,KT,65,27,37,1,0.422,10.5,3승0무7패,1패,15-0-16,12-1-21,2024,3.0,0.0,7.0,0.3,15.0,0.0,16.0,0.4838709677419355,12.0,1.0,21.0,0.3529411764705882,-1,1,0.4513888888888889,79,0.1309297912713472,6,0.007,-2.0,0.45,0.4666666666666667,6.0,6.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-12,9,KT,66,28,37,1,0.431,10.0,3승0무7패,1승,15-0-16,13-1-21,2024,3.0,0.0,7.0,0.3,15.0,0.0,16.0,0.4838709677419355,13.0,1.0,21.0,0.3714285714285714,1,1,0.4583333333333333,78,0.112442396313364,6,0.016,-2.0,0.5,0.4666666666666667,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-13,9,KT,67,28,38,1,0.424,10.0,3승0무7패,1패,15-0-16,13-1-22,2024,3.0,0.0,7.0,0.3,15.0,0.0,16.0,0.4838709677419355,13.0,1.0,22.0,0.3611111111111111,-1,1,0.4652777777777778,77,0.1227598566308244,6,-0.005,-2.0,0.45,0.4333333333333333,6.0,6.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-14,9,KT,68,28,39,1,0.418,11.0,2승0무8패,2패,15-0-17,13-1-22,2024,2.0,0.0,8.0,0.2,15.0,0.0,17.0,0.46875,13.0,1.0,22.0,0.3611111111111111,-1,2,0.4722222222222222,76,0.1076388888888889,6,-0.011,-2.0,0.4,0.4,7.0,7.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-15,9,KT,69,28,40,1,0.412,12.0,2승0무8패,3패,15-0-18,13-1-22,2024,2.0,0.0,8.0,0.2,15.0,0.0,18.0,0.4545454545454545,13.0,1.0,22.0,0.3611111111111111,-1,3,0.4791666666666667,75,0.0934343434343434,6,-0.007,-1.0,0.4,0.3666666666666666,8.0,8.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-16,9,KT,70,28,41,1,0.406,13.0,2승0무8패,4패,15-0-19,13-1-22,2024,2.0,0.0,8.0,0.2,15.0,0.0,19.0,0.4411764705882353,13.0,1.0,22.0,0.3611111111111111,-1,4,0.4861111111111111,74,0.0800653594771241,6,-0.0029999999999999,-1.0,0.35,0.3666666666666666,8.0,8.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-18,9,KT,71,29,41,1,0.414,13.0,3승0무7패,1승,16-0-19,13-1-22,2024,3.0,0.0,7.0,0.3,16.0,0.0,19.0,0.4571428571428571,13.0,1.0,22.0,0.3611111111111111,1,1,0.4930555555555556,73,0.096031746031746,6,0.001,-1.0,0.35,0.3870967741935484,8.0,8.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-19,9,KT,72,29,42,1,0.408,13.0,3승0무7패,1패,16-0-20,13-1-22,2024,3.0,0.0,7.0,0.3,16.0,0.0,20.0,0.4444444444444444,13.0,1.0,22.0,0.3611111111111111,-1,1,0.5,72,0.0833333333333333,6,-0.005,-1.0,0.3,0.4,8.0,8.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-20,9,KT,73,30,42,1,0.417,13.0,4승0무6패,1승,17-0-20,13-1-22,2024,4.0,0.0,6.0,0.4,17.0,0.0,20.0,0.4594594594594595,13.0,1.0,22.0,0.3611111111111111,1,1,0.5069444444444444,71,0.0983483483483483,6,-0.009,-2.0,0.3,0.4,7.0,7.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-21,9,KT,74,31,42,1,0.425,13.0,4승0무6패,2승,17-0-20,14-1-22,2024,4.0,0.0,6.0,0.4,17.0,0.0,20.0,0.4594594594594595,14.0,1.0,22.0,0.3783783783783784,1,2,0.5138888888888888,70,0.081081081081081,6,0.008,-2.0,0.35,0.4333333333333333,6.0,6.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-22,9,KT,74,31,42,1,0.425,13.0,4승0무6패,2승,17-0-20,14-1-22,2024,4.0,0.0,6.0,0.4,17.0,0.0,20.0,0.4594594594594595,14.0,1.0,22.0,0.3783783783783784,1,2,0.5138888888888888,70,0.081081081081081,6,-0.004,-2.0,0.35,0.4333333333333333,6.5,7.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-23,9,KT,76,32,43,1,0.427,13.0,4승0무6패,1승,17-0-20,15-1-23,2024,4.0,0.0,6.0,0.4,17.0,0.0,20.0,0.4594594594594595,15.0,1.0,23.0,0.3846153846153846,1,1,0.5277777777777778,68,0.0748440748440748,6,-0.013,-2.0,0.35,0.4666666666666667,6.0,6.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-25,9,KT,77,33,43,1,0.434,12.5,5승0무5패,2승,17-0-20,16-1-23,2024,5.0,0.0,5.0,0.5,17.0,0.0,20.0,0.4594594594594595,16.0,1.0,23.0,0.4,1,2,0.5347222222222222,67,0.0594594594594594,6,-0.017,-2.0,0.4,0.4666666666666667,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-26,9,KT,78,33,44,1,0.429,12.5,5승0무5패,1패,17-0-20,16-1-24,2024,5.0,0.0,5.0,0.5,17.0,0.0,20.0,0.4594594594594595,16.0,1.0,24.0,0.3902439024390244,-1,1,0.5416666666666666,66,0.069215557020435,6,-0.022,-2.0,0.35,0.4333333333333333,6.0,6.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-27,9,KT,79,34,44,1,0.436,11.5,6승0무4패,1승,17-0-20,17-1-24,2024,6.0,0.0,4.0,0.6,17.0,0.0,20.0,0.4594594594594595,17.0,1.0,24.0,0.4047619047619047,1,1,0.5486111111111112,65,0.0546975546975547,6,-0.026,-2.0,0.4,0.4666666666666667,5.0,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-28,9,KT,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,17-1-24,2024,7.0,0.0,3.0,0.7,18.0,0.0,20.0,0.4736842105263157,17.0,1.0,24.0,0.4047619047619047,1,2,0.5555555555555556,64,0.068922305764411,6,-0.01,-2.0,0.45,0.4666666666666667,4.0,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-29,9,KT,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,17-1-24,2024,7.0,0.0,3.0,0.7,18.0,0.0,20.0,0.4736842105263157,17.0,1.0,24.0,0.4047619047619047,1,2,0.5555555555555556,64,0.068922305764411,6,-0.001,-1.0,0.45,0.4666666666666667,4.5,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-06-30,9,KT,82,36,44,2,0.45,10.0,7승1무2패,3승,19-1-20,17-1-24,2024,7.0,1.0,2.0,0.7,19.0,1.0,20.0,0.475,17.0,1.0,24.0,0.4047619047619047,1,3,0.5694444444444444,62,0.0702380952380952,6,-0.005,-2.0,0.5263157894736842,0.4482758620689655,4.5,5.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-02,8,KT,83,37,44,2,0.457,10.0,7승1무2패,4승,19-1-20,18-1-24,2024,7.0,1.0,2.0,0.7,19.0,1.0,20.0,0.475,18.0,1.0,24.0,0.4186046511627907,1,4,0.5763888888888888,61,0.0563953488372092,7,0.001,-1.0,0.5789473684210527,0.4482758620689655,4.0,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-03,7,KT,84,38,44,2,0.463,10.0,7승1무2패,5승,19-1-20,19-1-24,2024,7.0,1.0,2.0,0.7,19.0,1.0,20.0,0.475,19.0,1.0,24.0,0.4318181818181818,1,5,0.5833333333333334,60,0.0431818181818181,7,0.007,0.0,0.5789473684210527,0.4827586206896552,3.0,3.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-04,7,KT,85,38,45,2,0.458,11.0,7승1무2패,1패,19-1-20,19-1-25,2024,7.0,1.0,2.0,0.7,19.0,1.0,20.0,0.475,19.0,1.0,25.0,0.4222222222222222,-1,1,0.5902777777777778,59,0.0527777777777777,7,0.01,0.0,0.5789473684210527,0.4827586206896552,3.0,3.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-09,7,KT,85,38,45,2,0.458,11.5,7승1무2패,1패,19-1-20,19-1-25,2024,7.0,1.0,2.0,0.7,19.0,1.0,20.0,0.475,19.0,1.0,25.0,0.4222222222222222,-1,1,0.5902777777777778,59,0.0527777777777777,7,0.029,2.0,0.5789473684210527,0.4827586206896552,3.5,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-10,7,KT,86,39,45,2,0.464,11.5,7승1무2패,1승,20-1-20,19-1-25,2024,7.0,1.0,2.0,0.7,20.0,1.0,20.0,0.4878048780487805,19.0,1.0,25.0,0.4222222222222222,1,1,0.5972222222222222,58,0.0655826558265582,7,0.035,2.0,0.5789473684210527,0.4827586206896552,2.5,3.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-11,7,KT,87,39,46,2,0.459,12.5,6승1무3패,1패,20-1-21,19-1-25,2024,6.0,1.0,3.0,0.6,20.0,1.0,21.0,0.4761904761904761,19.0,1.0,25.0,0.4222222222222222,-1,1,0.6041666666666666,57,0.0539682539682539,7,0.037,2.0,0.5789473684210527,0.4827586206896552,3.5,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-12,7,KT,88,40,46,2,0.465,11.5,7승1무2패,1승,20-1-21,20-1-25,2024,7.0,1.0,2.0,0.7,20.0,1.0,21.0,0.4761904761904761,20.0,1.0,25.0,0.4347826086956521,1,1,0.6111111111111112,56,0.041407867494824,7,0.034,2.0,0.631578947368421,0.4827586206896552,3.5,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-13,7,KT,89,41,46,2,0.471,10.5,7승1무2패,2승,20-1-21,21-1-25,2024,7.0,1.0,2.0,0.7,20.0,1.0,21.0,0.4761904761904761,21.0,1.0,25.0,0.4468085106382978,1,2,0.6180555555555556,55,0.0293819655521783,7,0.0469999999999999,2.0,0.6842105263157895,0.5172413793103449,3.5,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-14,7,KT,89,41,46,2,0.471,11.0,7승1무2패,2승,20-1-21,21-1-25,2024,7.0,1.0,2.0,0.7,20.0,1.0,21.0,0.4761904761904761,21.0,1.0,25.0,0.4468085106382978,1,2,0.6180555555555556,55,0.0293819655521783,7,0.0529999999999999,2.0,0.6842105263157895,0.5172413793103449,3.0,4.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
2024-07-16,7,KT,90,42,46,2,0.477,10.5,7승1무2패,3승,20-1-21,22-1-25,2024,7.0,1.0,2.0,0.7,20.0,1.0,21.0,0.4761904761904761,22.0,1.0,25.0,0.4583333333333333,1,3,0.625,54,0.0178571428571428,7,0.0709999999999999,2.0,0.7368421052631579,0.5517241379310345,2.5,3.0,0.265,672,1316,89,621,1846,5649,4973,0.338,0.371,0.709,524,1074,3.94,1.35,616,564,83,413,968,1287.0,99,0.981,117,3,111,23,17.2,117,87,30,74.4,54,5,56,0.5433962264150943,2.343825665859564,0.1059999999999999,0.0927597804921225,0.2852,53,327,0.7712000000000001,0.7680000000000001,0.995850622406639,0.3566,0.4145999999999999,3.16,1.18,334.66666666666663,271,2.78,0.3800000000000003,5,1
